ProjectID,CruiseID,Nuts_Sample_Code,Sample Date,Start time (local),Transect,Station,Latitude,Longitude,pressure,po4,nh4,sio2,no2,no3,no3+no2,comments
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,9.902000427,0.549388885,0.089492321,5.442190647,0.082246773,3.426753044,3.508999825,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,14.87699986,1.641713142,0.040476307,24.24129295,0.137776062,18.48528862,18.62306595,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,20.36599922,1.727281213,0.016344966,26.23836708,0.082116328,20.1742878,20.25640488,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,29.85400009,1.749668717,0.008513013,25.8802433,0.030529425,21.11657715,21.14710617,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,40.35300064,1.996426105,0.000684713,31.65435791,0.022497697,25.70694542,25.7294426,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,50.02199936,2.076035738,0.009291158,34.9057045,0.033741571,27.23385048,27.26759148,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,60.13899994,2.140291214,0.001564612,37.61483383,0.040093176,28.94209099,28.98218346,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,80.13800049,2.307321072,0.010169148,42.66945267,0.046445627,31.1804657,31.22691154,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,99.90599823,2.388635874,0.010559668,45.37958527,0.067268997,31.9390831,32.00635147,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,125.0739975,2.443685055,0.068635151,48.63074112,0.131306276,32.30320358,32.43450928,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,139.651001,2.443449259,0.01965162,49.35851669,0.147240505,32.36426163,32.51150513,
Ship of Opportunity,W1108C,08161130_NH20,8/16/2011,1/0/1900,Newport Hydrographic,NH20,44.63299942,-124.5544968,147.4799957,2.437414885,0.020335417,49.45832443,0.192697629,32.49286652,32.68556595,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,2.170000076,0.267873436,0.012541259,6.083000183,0.01312913,0.409452498,0.422581643,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,10.30500031,0.824101388,0.021351807,10.79941082,0.103037164,6.159898281,6.262935638,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,15.24300003,1.046622634,0.005973427,11.55231285,0.097925022,9.175477028,9.273402214,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,15.27299976,1.046693206,0.014786292,11.5622921,0.104385346,9.240159035,9.344544411,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,20.43600082,1.238224745,0.006854004,14.10485458,0.037501194,12.41201305,12.44951439,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,30.48999977,1.55591166,0.023986807,21.71207619,0.019581068,17.51996422,17.53954506,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,40.43600082,1.475297213,0.007733294,19.00510788,0.006558617,16.55306625,16.55962563,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,50.44800186,1.865098834,0,28.41217422,0.003229524,23.27889633,23.28212547,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,60.54199982,2.021388769,0.000195681,32.39094543,0,26.21122742,26.21122742,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,81.00499725,2.028857946,0.000684863,32.94083786,0.011349159,26.39149284,26.40284157,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,100.3799973,2.112460613,0.009390453,36.01434326,0.017900551,28.43996429,28.45786476,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,125.0059967,2.220413685,0.001564911,40.71596146,0.009780697,30.38969994,30.39947891,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,150.6679993,2.348665476,0.010268994,44.87559891,0.021124788,32.20483398,32.22595978,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,199.9940033,2.523969412,0.068847083,51.20179367,0.017798536,34.09407425,34.11187363,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,250.595993,2.607674122,0.027772423,54.09637833,0.014570743,35.10825348,35.12282562,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,300.6619873,2.67897439,0.078034073,56.99069214,0.030705137,35.87005234,35.90076065,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,351.572998,2.778705359,0.070110559,62.23108673,0.085658088,37.00223923,37.08789825,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,379.5769958,2.862314463,0.053876787,68.37335968,0.067859329,38.03261185,38.1004715,
Ship of Opportunity,W1108C,08161131_NH35,8/16/2011,1/0/1900,Newport Hydrographic,NH35,44.63288116,-124.8332977,404.5130005,2.894174576,0.021364093,70.99684143,0.060523447,38.39029694,38.45082092,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,3.036000013,0.198508278,0.02411508,6.389711857,0.00970485,0.191352189,0.201057032,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,10.19400024,0.233594507,0.024114247,6.022484303,0.016566291,0.323483795,0.340050101,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,20.34799957,0.925789416,0.03212982,8.005908966,0.134494647,7.341370106,7.475864887,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,20.45899963,0.930175364,0.032129057,8.001213074,0.131552815,7.310339928,7.441893101,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,30.21999931,1.140646219,0,11.25582504,0.03702252,11.21165276,11.24867535,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,39.5320015,1.255738616,0,14.14836121,0.019783124,13.25772858,13.2775116,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,50.45800018,1.523188353,0,20.66150475,0.016940637,17.80960274,17.82654381,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,60.66199875,1.59977901,0,22.28489494,0.018994868,19.26059914,19.27959442,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,79.61299896,1.821044803,0,27.34395981,0.0209473,23.62914276,23.65008926,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,100.1949997,2.019224882,0,33.48719025,0.018201794,27.25532722,27.27352905,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,150.0130005,2.118323326,0,40.53688049,0.020155871,29.44626045,29.46641541,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,199.973999,2.271022081,0,46.86571121,0.012621138,31.70596123,31.71858406,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,300.2319946,2.610135555,0,58.62278366,0.00498939,36.08209229,36.08708191,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,398.8389893,2.819750071,0,69.65703583,0.011837002,38.66942978,38.68126678,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,500.4590149,2.975867748,0,80.1466217,0.018585723,40.11102295,40.12960815,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,600.7139893,3.074821711,0,94.25739288,0.025334144,41.7247467,41.75008011,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,649.8239746,3.101533651,0,98.23564911,0.032082472,42.19480515,42.22689056,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,699.9500122,3.113000631,0.008020425,101.1285553,0.043525476,42.25981522,42.30334091,
Ship of Opportunity,W1108C,08161132_NH45,8/16/2011,1/0/1900,Newport Hydrographic,NH45,44.63298035,-125.1010971,742.2009888,3.118921041,0.020001547,102.9350052,0.093894795,42.43878555,42.53268051,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,11.17500019,0.18421568,0.029803921,7.732156754,0.005,0.021764705,0.026764706,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,16.1439991,0.184402227,0.035978533,7.551276207,0.001078376,0.028527936,0.029606313,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,21.0170002,0.451777071,0.028609609,5.389873981,0.025180375,0.403767794,0.428948194,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,21.23600006,0.230334908,0.002743249,7.007040501,0.005192578,0.139709726,0.144902304,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,31.18600082,0.852265537,0.06729959,8.980821609,0.112655789,5.380636692,5.493292332,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,41.07300186,1.027628303,0.008326032,9.158929825,0.02919009,8.895630836,8.9248209,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,50.6230011,1.08858192,0.0079337,9.516716957,0.00156715,10.21723366,10.21880054,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,61.15999985,1.218048692,0.007639125,12.56704617,0.013417438,12.56636047,12.57977867,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,80.89399719,1.655641198,0.000783272,22.97121429,0.005678722,20.21184349,20.21752357,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,100.2009964,2.005156517,0.000489397,32.64971542,0.005774882,26.10188103,26.10765457,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,124.9260025,2.137795448,0.000195724,37.30430984,0.005773858,28.56640816,28.5721817,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,150.8890076,2.179227114,0.025442258,40.16764832,0.00587129,29.5732975,29.57916832,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,199.3439941,2.308174133,0.005870976,46.4376564,0.017612927,31.52263832,31.54025269,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,300.6059875,2.61567378,0.00557713,60.9524498,0.009882282,35.95927811,35.96916199,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,399.2650146,2.782541275,0,71.16384125,0.00997993,38.25610352,38.26608276,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,500.7309875,2.968071461,0.011250847,80.82961273,0.010076846,39.37160492,39.38168335,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,749.6680298,3.134520769,0.004597793,105.7242889,0.002445634,42.008564,42.01101303,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,1000.388,3.152764797,0.010564321,124.3407822,0.010173049,42.66723633,42.67741013,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,1500.593018,3.068565845,0.010269959,155.4893341,0.002640847,42.44368744,42.44632721,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,2000.204956,2.912495136,0.003618735,174.6329346,0.021712413,40.68211746,40.70383072,
Ship of Opportunity,W1108C,08161134_NH50,8/16/2011,1/0/1900,Newport Hydrographic,NH50,44.63291931,-125.2782974,2129.14502,2.866362572,0.009389091,177.3865356,0.061615914,39.9653511,40.02696991,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,4.604000092,0.137004614,0.006080377,10.35497952,0.011768471,0.046877746,0.058646217,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,4.840000153,0.132788748,0.005492001,10.30809402,0.01147436,0.041582298,0.053056657,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,10.50500011,0.141219229,0.006668686,10.40167904,0.007257099,0.114152208,0.121409312,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,15.09700012,0.237928033,0.015195238,10.9926281,0.012156191,0.057643875,0.069800064,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,30.6760006,0.492502183,0.07556989,6.127577305,0.066215485,0.440342784,0.506558239,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,40.16600037,0.812668085,0.064547218,8.204353333,0.25103873,4.520264149,4.771303177,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,49.84000015,0.90916568,0.001664959,8.068098068,0.02242798,7.153644085,7.176072121,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,60.08200073,1.040446997,0.002252474,9.573894501,0.022622671,9.67261219,9.695234299,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,80.01699829,1.521597385,0.002839166,20.37738228,0.013510516,18.13737679,18.15088844,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,100.1019974,1.821677327,0.003425677,27.34718132,0.013800586,23.27767372,23.29147339,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,124.9850006,2.033244371,0.003914414,33.58772278,0.013994029,26.87714767,26.89113998,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,150.1759949,2.256239891,0.004500739,41.6480751,0.014187112,30.47499275,30.48917961,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,199.9470062,2.310217142,0.005087291,47.15850067,0.009783251,31.91022682,31.92000961,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,299.8819885,2.656486273,0.005673954,61.96407318,0.005380473,36.7716217,36.77700043,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,399.973999,2.902640581,0.00626054,74.39927673,0.005575793,39.74444962,39.7500267,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,500.0559998,3.041132689,0.006846975,83.73448944,0.010466089,40.7142601,40.72472763,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,750.184021,3.1988132,0.007433187,107.0963745,0.001369271,43.18124008,43.18260956,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,1000.187012,3.233343363,0.008019302,125.3535156,0.010953193,43.80298996,43.81394196,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,1500.359985,3.13731432,0.008605294,157.2703552,0.020535361,43.62551498,43.64605331,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,2000.089966,2.972064495,0.009191448,176.4360962,0.030018877,41.85159683,41.88161469,
Ship of Opportunity,W1108C,08161135_NH100,8/16/2011,1/0/1900,Newport Hydrographic,NH100,44.63291931,-126.4144974,2799.00708,2.882064581,0.017942017,169.7605591,0.067759223,39.82535934,39.89311981,
CRP,SH2208,081622NH01,8/16/2022,1/0/1900,Newport Hydrographic,NH01,44.65169907,-124.0999985,0,0.939999998,2.440000057,2.700000048,0.119999997,1.364300013,1.5,CM0111A
CRP,SH2208,081622NH03,8/16/2022,1/0/1900,Newport Hydrographic,NH03,44.65169907,-124.1299973,0,0.970000029,2.089999914,1.299999952,0.07,0.024800001,0.100000001,CM0111A
CRP,SH2208,081622NH05,8/16/2022,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,0,0.479999989,14.67000008,8.699999809,0.059999999,0.749899983,0.800000012,CM0111B
CRP,SH2208,081622NH10,8/16/2022,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,0,0.300000012,2.079999924,0.300000012,0.059999999,0.114,0.200000003,CM0111B
CRP,SH2208,081622NH15,8/16/2022,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,0,0.319999993,1.330000043,0.300000012,0.059999999,0,0,CM0111B
CRP,SH2208,081622NH20,8/16/2022,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,0,0.209999993,10.57999992,11.89999962,0.129999995,0.984000027,1.100000024,CM0111B
CRP,SH2208,081622NH25,8/17/2022,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,0,0.319999993,1.549999952,1,0.059999999,0.208000004,0.300000012,CM0111B
CRP,SH2208,081622NH25,8/17/2022,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,150,2.180000067,1.159999967,42.90000153,0.050000001,27.78800011,27.79999924,CM0111B
CRP,SH2208,081622NH35,8/17/2022,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,0,0.209999993,1.159999967,0.899999976,0.039999999,0.217199996,0.300000012,CM0111B
CRP,SH2208,081622NH45,8/17/2022,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,0,0.200000003,6.110000134,5.199999809,0.039999999,0.69660002,0.699999988,CM0111B
CRP,SH2208,081622NH65,8/16/2022,1/0/1900,Newport Hydrographic,NH65,44.65169907,-125.5999985,0,0.219999999,1.519999981,1.899999976,0.039999999,0.275999993,0.300000012,CM0111B
CRP,SH2208,081622NH65,8/16/2022,1/0/1900,Newport Hydrographic,NH65,44.65169907,-125.5999985,500,2.769999981,1.379999995,78.09999847,0.01,35.77050018,35.79999924,CM0111B
NH,EL040802,081704NH05,8/17/2004,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,0,0.136224836,0.060609028,0,,,0,"Poor NO2 run, data not included"
NH,EL040802,081704NH15,8/17/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,0,0.10958676,0,0,,,0,"Poor NO2 run, data not included"
NH,EL040802,081704NH25,8/17/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,0,0.313812017,0.288434744,0.387136906,,,0,"Poor NO2 run, data not included"
PaCOOS,M20904,081709CR07,8/17/2009,1/0/1900,Columbia River,CR07,46.15932846,-124.1175003,1,1.10010004,1.612400055,19.8173008,0.250499994,8.960100174,9.210599899,
PaCOOS,M20904,081709CR07,8/17/2009,1/0/1900,Columbia River,CR07,46.15932846,-124.1175003,6,1.797799945,2.477600098,27.40299988,0.409799993,17.05439949,17.46419907,
PaCOOS,M20904,081709CR07,8/17/2009,1/0/1900,Columbia River,CR07,46.15932846,-124.1175003,10,2.165299892,1.021100044,26.12400055,0.305700004,23.90390015,24.20960045,
PaCOOS,M20904,081709CR07,8/17/2009,1/0/1900,Columbia River,CR07,46.15932846,-124.1175003,30,2.514400005,0.105300002,38.39110184,0.1206,31.99480057,32.11539841,
PaCOOS,M20904,081709CR10,8/17/2009,1/0/1900,Columbia River,CR10,46.16017151,-124.2200012,1,0.464700013,0.265899986,21.93250084,0.131699994,2.275899887,2.407599926,
PaCOOS,M20904,081709CR10,8/17/2009,1/0/1900,Columbia River,CR10,46.16017151,-124.2200012,10,2.035099983,0.497099996,29.56800079,0.316900015,23.1352005,23.45210075,
PaCOOS,M20904,081709CR10,8/17/2009,1/0/1900,Columbia River,CR10,46.16017151,-124.2200012,30,2.478699923,0.153300002,36.20059967,0.062899999,30.16160011,30.22450066,
PaCOOS,M20904,081709CR10,8/17/2009,1/0/1900,Columbia River,CR10,46.16017151,-124.2200012,50,2.287499905,0.032499999,36.97859955,0.065700002,28.40299988,28.46870041,
PaCOOS,M20904,081709CR15,8/17/2009,1/0/1900,Columbia River,CR15,46.15999985,-124.3412018,1,0.399599999,0.210800007,27.37420082,0.063199997,0.382600009,0.445800006,
PaCOOS,M20904,081709CR15,8/17/2009,1/0/1900,Columbia River,CR15,46.15999985,-124.3412018,5,0.49180001,0.435000002,28.77179909,0.087499999,1.185500026,1.273000002,
PaCOOS,M20904,081709CR15,8/17/2009,1/0/1900,Columbia River,CR15,46.15999985,-124.3412018,10,0.734300017,2.035000086,15.61299992,0.186100006,4.814799786,5.000899792,
PaCOOS,M20904,081709CR15,8/17/2009,1/0/1900,Columbia River,CR15,46.15999985,-124.3412018,30,1.872400045,0.0232,26.37999916,0.088699996,22.0991993,22.18790054,
PaCOOS,M20904,081709CR20,8/17/2009,1/0/1900,Columbia River,CR20,46.16233063,-124.4779968,1,0.256199986,0.158500001,30.66200066,0.066,0.190699995,0.256700009,
PaCOOS,M20904,081709CR20,8/17/2009,1/0/1900,Columbia River,CR20,46.16233063,-124.4779968,5,0.263099998,0.183799997,33.78279877,0.061999999,0.121699996,0.183699995,
PaCOOS,M20904,081709CR20,8/17/2009,1/0/1900,Columbia River,CR20,46.16233063,-124.4779968,30,1.653300047,0.55400002,24.18490028,0.233899996,18.67169952,18.90559959,
PaCOOS,M20904,081709CR25,8/17/2009,1/0/1900,Columbia River,CR25,46.16149902,-124.558197,1,0.201800004,0.180000007,26.3409996,0.061099999,0.075300001,0.136399999,
PaCOOS,M20904,081709CR25,8/17/2009,1/0/1900,Columbia River,CR25,46.16149902,-124.558197,5,0.2315,0.26699999,27.2371006,0.065099999,0.086400002,0.151500002,
PaCOOS,M20904,081709CR25,8/17/2009,1/0/1900,Columbia River,CR25,46.16149902,-124.558197,10,0.363900006,0.215700001,9.050700188,0.055500001,0.284999996,0.340499997,
PaCOOS,M20904,081709CR25,8/17/2009,1/0/1900,Columbia River,CR25,46.16149902,-124.558197,20,0.595499992,0.380299985,5.260799885,0.255800009,3.580199957,3.835999966,
PaCOOS,M20904,081709CR25,8/17/2009,1/0/1900,Columbia River,CR25,46.16149902,-124.558197,30,1.186499953,0.001,12.51799965,0.225999996,10.8760004,11.10200024,
PaCOOS,M20904,081709CR25,8/17/2009,1/0/1900,Columbia River,CR25,46.16149902,-124.558197,50,1.73360002,0.217299998,25.29730034,0.074299999,19.33810043,19.41239929,
PaCOOS,M20904,081709CR25,8/17/2009,1/0/1900,Columbia River,CR25,46.16149902,-124.558197,100,2.020699978,0.051800001,35.06869888,0.054499999,23.64480019,23.69930077,
PaCOOS,M20904,081709CR25,8/17/2009,1/0/1900,Columbia River,CR25,46.16149902,-124.558197,140,2.369100094,0.747799993,41.96519852,0.077799998,25.25270081,25.33049965,
PaCOOS,M20904,081709GH03,8/17/2009,1/0/1900,Grays Harbor,GH03,46.99882889,-124.2470016,1,0.339300007,0.387300014,9.125100136,0.057999998,0.126399994,0.184400007,
PaCOOS,M20904,081709GH03,8/17/2009,1/0/1900,Grays Harbor,GH03,46.99882889,-124.2470016,5,0.390500009,0.378399998,10.76840019,0.0559,0.137500003,0.193399996,
PaCOOS,M20904,081709GH03,8/17/2009,1/0/1900,Grays Harbor,GH03,46.99882889,-124.2470016,10,0.868200004,3.979799986,15.21440029,0.188700005,3.532200098,3.720900059,
PaCOOS,M20904,081709GH06,8/17/2009,1/0/1900,Grays Harbor,GH06,47.00099945,-124.3197021,1,0.306199998,0.352200001,5.997300148,0.046700001,0.0132,0.059900001,
PaCOOS,M20904,081709GH06,8/17/2009,1/0/1900,Grays Harbor,GH06,47.00099945,-124.3197021,8,0.378800005,0.706200004,8.806500435,0.0623,0.623399973,0.685699999,
PaCOOS,M20904,081709GH06,8/17/2009,1/0/1900,Grays Harbor,GH06,47.00099945,-124.3197021,30,3.316499949,1.150699973,70.66629791,0.685500026,31.67939949,32.36489868,
